global_map_order,event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
659,owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 2,Day 6,2024-04-06,52,3,Team Falcons,Fnatic,Team Falcons,Fnatic,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
660,owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 2,Day 6,2024-04-06,52,4,Team Falcons,Fnatic,Team Falcons,Fnatic,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
661,owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 2,Day 7,2024-04-07,53,1,Crazy Raccoon,Team Falcons,Team Falcons,Crazy Raccoon,Ilios,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
662,owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 2,Day 7,2024-04-07,53,2,Crazy Raccoon,Team Falcons,Team Falcons,Crazy Raccoon,Esperança,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
663,owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 2,Day 7,2024-04-07,53,3,Crazy Raccoon,Team Falcons,Team Falcons,Crazy Raccoon,Midtown,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
664,owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 2,Day 7,2024-04-07,53,4,Crazy Raccoon,Team Falcons,Crazy Raccoon,Team Falcons,Suravasa,Flashpoint,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
665,owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 2,Day 7,2024-04-07,53,5,Crazy Raccoon,Team Falcons,Crazy Raccoon,Team Falcons,Rialto,Escort,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
666,owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 2,Day 7,2024-04-07,53,6,Crazy Raccoon,Team Falcons,Team Falcons,Crazy Raccoon,New Junk City,Flashpoint,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
667,owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 2,Day 7,2024-04-07,54,1,ZETA DIVISION,Fnatic,ZETA DIVISION,Fnatic,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
668,owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 2,Day 7,2024-04-07,54,2,ZETA DIVISION,Fnatic,ZETA DIVISION,Fnatic,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
669,owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 2,Day 7,2024-04-07,54,3,ZETA DIVISION,Fnatic,ZETA DIVISION,Fnatic,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
670,owcs_2024_asia_s1_wildcard,international,2024,Wild Card,Week 1,Day 1,2024-04-08,1,1,SixBlow,Fnatic,Fnatic,SixBlow,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Wild_Card,liquipedia_scraper_draft
671,owcs_2024_asia_s1_wildcard,international,2024,Wild Card,Week 1,Day 1,2024-04-08,1,2,SixBlow,Fnatic,Fnatic,SixBlow,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Wild_Card,liquipedia_scraper_draft
672,owcs_2024_asia_s1_wildcard,international,2024,Wild Card,Week 1,Day 1,2024-04-08,1,3,SixBlow,Fnatic,Fnatic,SixBlow,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Wild_Card,liquipedia_scraper_draft
673,owcs_2024_asia_s1_wildcard,international,2024,Wild Card,Week 1,Day 1,2024-04-08,2,1,SixBlow,321 Diving,321 Diving,SixBlow,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Wild_Card,liquipedia_scraper_draft
674,owcs_2024_asia_s1_wildcard,international,2024,Wild Card,Week 1,Day 1,2024-04-08,2,2,SixBlow,321 Diving,SixBlow,321 Diving,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Wild_Card,liquipedia_scraper_draft
675,owcs_2024_asia_s1_wildcard,international,2024,Wild Card,Week 1,Day 1,2024-04-08,2,3,SixBlow,321 Diving,SixBlow,321 Diving,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Wild_Card,liquipedia_scraper_draft
676,owcs_2024_asia_s1_wildcard,international,2024,Wild Card,Week 1,Day 1,2024-04-08,2,4,SixBlow,321 Diving,SixBlow,321 Diving,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Wild_Card,liquipedia_scraper_draft
677,owcs_2024_asia_s1_wildcard,international,2024,Wild Card,Week 1,Day 1,2024-04-08,3,1,321 Diving,Fnatic,Fnatic,321 Diving,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Wild_Card,liquipedia_scraper_draft
678,owcs_2024_asia_s1_wildcard,international,2024,Wild Card,Week 1,Day 1,2024-04-08,3,2,321 Diving,Fnatic,Fnatic,321 Diving,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Wild_Card,liquipedia_scraper_draft
679,owcs_2024_asia_s1_wildcard,international,2024,Wild Card,Week 1,Day 1,2024-04-08,3,3,321 Diving,Fnatic,Fnatic,321 Diving,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Wild_Card,liquipedia_scraper_draft
680,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,1,1,Toronto Defiant,Who is Goldfish,Toronto Defiant,Who is Goldfish,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
681,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,1,2,Toronto Defiant,Who is Goldfish,Toronto Defiant,Who is Goldfish,Hollywood,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
682,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,1,3,Toronto Defiant,Who is Goldfish,Toronto Defiant,Who is Goldfish,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
683,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,2,1,DhillDucks,Visored,DhillDucks,Visored,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
684,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,2,2,DhillDucks,Visored,DhillDucks,Visored,Hollywood,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
685,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,2,3,DhillDucks,Visored,DhillDucks,Visored,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
686,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,3,1,Toronto Defiant,DhillDucks,Toronto Defiant,DhillDucks,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
687,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,3,2,Toronto Defiant,DhillDucks,Toronto Defiant,DhillDucks,Hollywood,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
688,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,3,3,Toronto Defiant,DhillDucks,Toronto Defiant,DhillDucks,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
689,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 3,2024-04-14,4,1,Who is Goldfish,Visored,Who is Goldfish,Visored,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
690,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 3,2024-04-14,4,2,Who is Goldfish,Visored,Who is Goldfish,Visored,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
691,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 3,2024-04-14,4,3,Who is Goldfish,Visored,Who is Goldfish,Visored,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
692,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 4,2024-04-20,5,1,DhillDucks,Who is Goldfish,Who is Goldfish,DhillDucks,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
693,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 4,2024-04-20,5,2,DhillDucks,Who is Goldfish,Who is Goldfish,DhillDucks,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
694,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 4,2024-04-20,5,3,DhillDucks,Who is Goldfish,DhillDucks,Who is Goldfish,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
695,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 4,2024-04-20,5,4,DhillDucks,Who is Goldfish,Who is Goldfish,DhillDucks,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
696,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,6,1,TSM,Daybreak,TSM,Daybreak,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
697,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,6,2,TSM,Daybreak,TSM,Daybreak,Paraíso,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
698,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,6,3,TSM,Daybreak,TSM,Daybreak,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
699,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,7,1,Luminosity Gaming,Citrus Nation,Luminosity Gaming,Citrus Nation,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
700,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,7,2,Luminosity Gaming,Citrus Nation,Citrus Nation,Luminosity Gaming,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
701,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,7,3,Luminosity Gaming,Citrus Nation,Luminosity Gaming,Citrus Nation,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
702,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,7,4,Luminosity Gaming,Citrus Nation,Luminosity Gaming,Citrus Nation,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
703,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,8,1,TSM,Luminosity Gaming,Luminosity Gaming,TSM,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
704,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,8,2,TSM,Luminosity Gaming,TSM,Luminosity Gaming,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
705,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,8,3,TSM,Luminosity Gaming,TSM,Luminosity Gaming,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
706,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,8,4,TSM,Luminosity Gaming,Luminosity Gaming,TSM,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
707,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,8,5,TSM,Luminosity Gaming,Luminosity Gaming,TSM,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
708,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 3,2024-04-14,9,1,Daybreak,Citrus Nation,Citrus Nation,Daybreak,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
709,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 3,2024-04-14,9,2,Daybreak,Citrus Nation,Citrus Nation,Daybreak,Paraíso,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
710,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 3,2024-04-14,9,3,Daybreak,Citrus Nation,Citrus Nation,Daybreak,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
711,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 5,2024-04-21,10,1,TSM,Citrus Nation,Citrus Nation,TSM,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
712,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 5,2024-04-21,10,2,TSM,Citrus Nation,Citrus Nation,TSM,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
713,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 5,2024-04-21,10,3,TSM,Citrus Nation,Citrus Nation,TSM,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
714,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,11,1,M80,UNC INC,M80,UNC INC,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
715,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,11,2,M80,UNC INC,M80,UNC INC,Hollywood,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
716,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,11,3,M80,UNC INC,UNC INC,M80,New Queen Street,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
717,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,11,4,M80,UNC INC,M80,UNC INC,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
718,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,12,1,Pirates in Pyjamas,Shikigami,Pirates in Pyjamas,Shikigami,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
719,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,12,2,Pirates in Pyjamas,Shikigami,Pirates in Pyjamas,Shikigami,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
720,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,12,3,Pirates in Pyjamas,Shikigami,Shikigami,Pirates in Pyjamas,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
721,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,12,4,Pirates in Pyjamas,Shikigami,Pirates in Pyjamas,Shikigami,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
722,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,13,1,M80,Pirates in Pyjamas,M80,Pirates in Pyjamas,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
723,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,13,2,M80,Pirates in Pyjamas,M80,Pirates in Pyjamas,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
724,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,13,3,M80,Pirates in Pyjamas,Pirates in Pyjamas,M80,New Queen Street,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
725,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,13,4,M80,Pirates in Pyjamas,Pirates in Pyjamas,M80,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
726,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 2,2024-04-13,13,5,M80,Pirates in Pyjamas,M80,Pirates in Pyjamas,Junkertown,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
727,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 4,2024-04-20,14,1,UNC INC,Shikigami,UNC INC,Shikigami,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
728,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 4,2024-04-20,14,2,UNC INC,Shikigami,UNC INC,Shikigami,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
729,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 4,2024-04-20,14,3,UNC INC,Shikigami,Shikigami,UNC INC,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
730,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 4,2024-04-20,14,4,UNC INC,Shikigami,UNC INC,Shikigami,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
731,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 5,2024-04-21,15,1,Pirates in Pyjamas,UNC INC,Pirates in Pyjamas,UNC INC,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
732,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 5,2024-04-21,15,2,Pirates in Pyjamas,UNC INC,Pirates in Pyjamas,UNC INC,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
733,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 5,2024-04-21,15,3,Pirates in Pyjamas,UNC INC,UNC INC,Pirates in Pyjamas,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
734,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 2,Day 5,2024-04-21,15,4,Pirates in Pyjamas,UNC INC,Pirates in Pyjamas,UNC INC,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
735,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,16,1,Vice (North American team),NRG Shock,NRG Shock,Vice (North American team),Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
736,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,16,2,Vice (North American team),NRG Shock,NRG Shock,Vice (North American team),Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
737,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,16,3,Vice (North American team),NRG Shock,NRG Shock,Vice (North American team),Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
738,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,17,1,FMCL,Nightmare Rotation,FMCL,Nightmare Rotation,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
739,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,17,2,FMCL,Nightmare Rotation,FMCL,Nightmare Rotation,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
740,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 1,2024-04-12,17,3,FMCL,Nightmare Rotation,FMCL,Nightmare Rotation,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
741,owcs_2024_na_s2_groups,na,2024,Stage 2 Groups,Week 1,Day 3,2024-04-14,18,1,NRG Shock,FMCL,NRG Shock,FMCL,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2/Group_Stage,liquipedia_scraper_draft
