global_map_order,event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
573,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,5,2,Geekay Esports,Virtus.pro,Virtus.pro,Geekay Esports,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
574,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,5,3,Geekay Esports,Virtus.pro,Virtus.pro,Geekay Esports,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
575,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,5,4,Geekay Esports,Virtus.pro,Virtus.pro,Geekay Esports,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
576,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,6,1,Twisted Minds,Virtus.pro,Twisted Minds,Virtus.pro,Lijiang Tower,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
577,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,6,2,Twisted Minds,Virtus.pro,Virtus.pro,Twisted Minds,Aatlis,Flashpoint,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
578,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,6,3,Twisted Minds,Virtus.pro,Twisted Minds,Virtus.pro,Rialto,Escort,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
579,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,6,4,Twisted Minds,Virtus.pro,Twisted Minds,Virtus.pro,Midtown,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
580,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,6,5,Twisted Minds,Virtus.pro,Twisted Minds,Virtus.pro,Runasapi,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
581,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,1,1,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
582,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,1,2,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
583,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,1,3,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
584,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,2,1,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
585,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,2,2,Spacestation Gaming,Team Liquid,Team Liquid,Spacestation Gaming,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
586,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,2,3,Spacestation Gaming,Team Liquid,Team Liquid,Spacestation Gaming,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
587,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,2,4,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
588,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,2,5,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
589,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,3,1,Dallas Fuel,Spacestation Gaming,Dallas Fuel,Spacestation Gaming,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
590,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,3,2,Dallas Fuel,Spacestation Gaming,Dallas Fuel,Spacestation Gaming,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
591,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,3,3,Dallas Fuel,Spacestation Gaming,Spacestation Gaming,Dallas Fuel,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
592,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,3,4,Dallas Fuel,Spacestation Gaming,Dallas Fuel,Spacestation Gaming,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
593,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,4,1,LuneX Gaming,Team Liquid,Team Liquid,LuneX Gaming,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
594,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,4,2,LuneX Gaming,Team Liquid,Team Liquid,LuneX Gaming,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
595,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,4,3,LuneX Gaming,Team Liquid,Team Liquid,LuneX Gaming,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
596,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,5,1,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
597,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,5,2,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
598,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,5,3,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
599,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,6,1,Dallas Fuel,Spacestation Gaming,Dallas Fuel,Spacestation Gaming,Busan,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
600,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,6,2,Dallas Fuel,Spacestation Gaming,Dallas Fuel,Spacestation Gaming,Midtown,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
601,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,6,3,Dallas Fuel,Spacestation Gaming,Spacestation Gaming,Dallas Fuel,Rialto,Escort,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
602,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,6,4,Dallas Fuel,Spacestation Gaming,Dallas Fuel,Spacestation Gaming,Suravasa,Flashpoint,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
603,owcs_2026_na_s1_playoffs,na,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,6,5,Dallas Fuel,Spacestation Gaming,Dallas Fuel,Spacestation Gaming,Esperança,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/NA/Stage_1,playoff_raw_fallback
604,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,1,1,ZETA DIVISION,T1,ZETA DIVISION,T1,Lijiang Tower,Control,bo3,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
605,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,1,2,ZETA DIVISION,T1,T1,ZETA DIVISION,Aatlis,Flashpoint,bo3,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
606,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,1,3,ZETA DIVISION,T1,ZETA DIVISION,T1,Blizzard World,Hybrid,bo3,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
607,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,2,1,Team Falcons,Crazy Raccoon,Crazy Raccoon,Team Falcons,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
608,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,2,2,Team Falcons,Crazy Raccoon,Crazy Raccoon,Team Falcons,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
609,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,3,1,Enter Force.36,The Gatos Guapos,Enter Force.36,The Gatos Guapos,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
610,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,3,2,Enter Force.36,The Gatos Guapos,Enter Force.36,The Gatos Guapos,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
611,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,4,1,VARREL,Please Not Hero Ban,VARREL,Please Not Hero Ban,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
612,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,4,2,VARREL,Please Not Hero Ban,VARREL,Please Not Hero Ban,Esperanca,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
613,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,5,1,ZETA DIVISION,Enter Force.36,ZETA DIVISION,Enter Force.36,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
614,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,5,2,ZETA DIVISION,Enter Force.36,ZETA DIVISION,Enter Force.36,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
615,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,6,1,Team Falcons,VARREL,VARREL,Team Falcons,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
616,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,6,2,Team Falcons,VARREL,Team Falcons,VARREL,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
617,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-05,2026-05-05,6,3,Team Falcons,VARREL,Team Falcons,VARREL,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
618,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-06,2026-05-06,7,1,Crazy Raccoon,Please Not Hero Ban,Crazy Raccoon,Please Not Hero Ban,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
619,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-06,2026-05-06,7,2,Crazy Raccoon,Please Not Hero Ban,Crazy Raccoon,Please Not Hero Ban,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
620,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-06,2026-05-06,8,1,ZETA DIVISION,The Gatos Guapos,ZETA DIVISION,The Gatos Guapos,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
621,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-06,2026-05-06,8,2,ZETA DIVISION,The Gatos Guapos,ZETA DIVISION,The Gatos Guapos,Rialto,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
622,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-06,2026-05-06,9,1,Team Falcons,Please Not Hero Ban,Team Falcons,Please Not Hero Ban,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
623,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-06,2026-05-06,9,2,Team Falcons,Please Not Hero Ban,Team Falcons,Please Not Hero Ban,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
624,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-06,2026-05-06,10,1,T1,Enter Force.36,T1,Enter Force.36,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
625,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-06,2026-05-06,10,2,T1,Enter Force.36,T1,Enter Force.36,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
626,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-06,2026-05-06,11,1,Crazy Raccoon,VARREL,VARREL,Crazy Raccoon,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
627,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-06,2026-05-06,11,2,Crazy Raccoon,VARREL,Crazy Raccoon,VARREL,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
628,owcs_2026_asia_s1_main,international,2026,Stage 1,Group Stage,2026-05-06,2026-05-06,11,3,Crazy Raccoon,VARREL,VARREL,Crazy Raccoon,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
629,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,12,1,ZETA DIVISION,VARREL,VARREL,ZETA DIVISION,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
630,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,12,2,ZETA DIVISION,VARREL,ZETA DIVISION,VARREL,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
631,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,12,3,ZETA DIVISION,VARREL,VARREL,ZETA DIVISION,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
632,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,12,4,ZETA DIVISION,VARREL,ZETA DIVISION,VARREL,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
633,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,12,5,ZETA DIVISION,VARREL,ZETA DIVISION,VARREL,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
634,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,13,1,Crazy Raccoon,T1,T1,Crazy Raccoon,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
635,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,13,2,Crazy Raccoon,T1,Crazy Raccoon,T1,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
636,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,13,3,Crazy Raccoon,T1,Crazy Raccoon,T1,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
637,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,13,4,Crazy Raccoon,T1,T1,Crazy Raccoon,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
638,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,13,5,Crazy Raccoon,T1,Crazy Raccoon,T1,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
639,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,14,1,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
640,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,14,2,ZETA DIVISION,Crazy Raccoon,Crazy Raccoon,ZETA DIVISION,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
641,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,14,3,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
642,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-09,2026-05-09,14,4,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
643,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,15,1,VARREL,T1,T1,VARREL,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
644,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,15,2,VARREL,T1,T1,VARREL,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
645,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,15,3,VARREL,T1,T1,VARREL,Rialto,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
646,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,16,1,Crazy Raccoon,T1,Crazy Raccoon,T1,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
647,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,16,2,Crazy Raccoon,T1,Crazy Raccoon,T1,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
648,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,16,3,Crazy Raccoon,T1,Crazy Raccoon,T1,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
649,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,17,1,ZETA DIVISION,Crazy Raccoon,Crazy Raccoon,ZETA DIVISION,Lijiang Tower,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
650,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,17,2,ZETA DIVISION,Crazy Raccoon,Crazy Raccoon,ZETA DIVISION,Blizzard World,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
651,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,17,3,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,Havana,Escort,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
652,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,17,4,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,Runasapi,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
653,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,17,5,ZETA DIVISION,Crazy Raccoon,Crazy Raccoon,ZETA DIVISION,Suravasa,Flashpoint,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
654,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,17,6,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,Oasis,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
655,owcs_2026_asia_s1_main,international,2026,Stage 1,Playoffs,2026-05-10,2026-05-10,17,7,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,Watchpoint: Gibraltar,Escort,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1,liquipedia_scrape
